# go_id	kind	status	crystal_refs	notes
lib/proto/audits.go::const::AuditsBlockedByResponseReasonCorpNotSameOriginAfterDefaultedToSameOriginByDip	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsBlockedByResponseReasonCorpNotSameSite	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsClientHintIssueReasonMetaTagAllowListInvalidOrigin	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsClientHintIssueReasonMetaTagModifiedHTML	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsContentSecurityPolicyViolationTypeKEvalViolation	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsContentSecurityPolicyViolationTypeKInlineViolation	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsContentSecurityPolicyViolationTypeKTrustedTypesPolicyViolation	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsContentSecurityPolicyViolationTypeKTrustedTypesSinkViolation	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsContentSecurityPolicyViolationTypeKURLViolation	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsContentSecurityPolicyViolationTypeKWasmEvalViolation	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieExclusionReasonExcludeDomainNonASCII	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieExclusionReasonExcludeInvalidSameParty	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieExclusionReasonExcludeSamePartyCrossPartyContext	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieExclusionReasonExcludeSameSiteLax	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieExclusionReasonExcludeSameSiteNoneInsecure	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieExclusionReasonExcludeSameSiteStrict	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieExclusionReasonExcludeSameSiteUnspecifiedTreatedAsLax	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieExclusionReasonExcludeThirdPartyCookieBlockedInFirstPartySet	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieExclusionReasonExcludeThirdPartyPhaseout	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieOperationReadCookie	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieOperationSetCookie	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnAttributeValueExceedsMaxSize	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnCrossSiteRedirectDowngradeChangesInclusion	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnDomainNonASCII	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnSameSiteLaxCrossDowngradeLax	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnSameSiteLaxCrossDowngradeStrict	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnSameSiteNoneInsecure	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnSameSiteStrictCrossDowngradeLax	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnSameSiteStrictCrossDowngradeStrict	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnSameSiteStrictLaxDowngradeStrict	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnSameSiteUnspecifiedCrossSiteContext	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnSameSiteUnspecifiedLaxAllowUnsafe	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsCookieWarningReasonWarnThirdPartyPhaseout	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonAccountsHTTPNotFound	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonAccountsInvalidContentType	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonAccountsInvalidResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonAccountsListEmpty	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonAccountsNoResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonCanceled	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonClientMetadataHTTPNotFound	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonClientMetadataInvalidContentType	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonClientMetadataInvalidResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonClientMetadataNoResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonConfigHTTPNotFound	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonConfigInvalidContentType	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonConfigInvalidResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonConfigNoResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonConfigNotInWellKnown	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonDisabledInFlags	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonDisabledInSettings	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonErrorFetchingSignin	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonErrorIDToken	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonIDTokenCrossSiteIdpErrorResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonIDTokenHTTPNotFound	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonIDTokenIdpErrorResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonIDTokenInvalidContentType	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonIDTokenInvalidRequest	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonIDTokenInvalidResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonIDTokenNoResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonIdpNotPotentiallyTrustworthy	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonInvalidFieldsSpecified	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonInvalidSigninResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonMissingTransientUserActivation	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonNotSignedInWithIdp	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonRelyingPartyOriginIsOpaque	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonReplacedByButtonMode	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonRpPageNotVisible	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonShouldEmbargo	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonSilentMediationFailure	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonThirdPartyCookiesBlocked	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonTooManyRequests	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonTypeNotMatching	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonWellKnownHTTPNotFound	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonWellKnownInvalidContentType	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonWellKnownInvalidResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonWellKnownListEmpty	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonWellKnownNoResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthRequestIssueReasonWellKnownTooBig	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthUserInfoRequestIssueReasonInvalidAccountsResponse	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthUserInfoRequestIssueReasonInvalidConfigOrWellKnown	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthUserInfoRequestIssueReasonNoAPIPermission	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthUserInfoRequestIssueReasonNoAccountSharingPermission	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthUserInfoRequestIssueReasonNoReturningUserFromFetchedAccounts	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthUserInfoRequestIssueReasonNotIframe	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthUserInfoRequestIssueReasonNotPotentiallyTrustworthy	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthUserInfoRequestIssueReasonNotSameOrigin	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsFederatedAuthUserInfoRequestIssueReasonNotSignedInWithIdp	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeCrossOriginPortalPostMessageError	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormAriaLabelledByToNonExistingID	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormAutocompleteAttributeEmptyError	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormDuplicateIDForInputError	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormEmptyIDAndNameAttributesForInputError	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormInputAssignedAutocompleteValueToIDOrNameAttributeError	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormInputHasWrongButWellIntendedAutocompleteValueError	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormInputWithNoLabelError	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormLabelForMatchesNonExistingIDError	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormLabelForNameError	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeFormLabelHasNeitherForNorNestedInput	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGenericIssueErrorTypeResponseWasBlockedByORB	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGetEncodedResponseEncodingJpeg	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGetEncodedResponseEncodingPng	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsGetEncodedResponseEncodingWebp	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsHeavyAdReasonCPUPeakLimit	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsHeavyAdReasonCPUTotalLimit	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsHeavyAdReasonNetworkTotalLimit	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsHeavyAdResolutionStatusHeavyAdBlocked	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsHeavyAdResolutionStatusHeavyAdWarning	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeAttributionReportingIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeBlockedByResponseIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeBounceTrackingIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeClientHintIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeContentSecurityPolicyIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeCookieDeprecationMetadataIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeCookieIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeCorsIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeDeprecationIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeFederatedAuthRequestIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeFederatedAuthUserInfoRequestIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeGenericIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeHeavyAdIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeLowTextContrastIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeMixedContentIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeNavigatorUserAgentIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodePropertyRuleIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeQuirksModeIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeSharedArrayBufferIssue	const	missing		heuristic-filter
lib/proto/audits.go::const::AuditsInspectorIssueCodeSharedDictionaryIssue	const	missing		heuristic-filter
