# go_id	kind	status	crystal_refs	notes
lib/proto/storage.go::method::StorageSetCookies.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetInterestGroupAuctionTracking.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetInterestGroupAuctionTracking.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetInterestGroupTracking.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetInterestGroupTracking.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetSharedStorageEntry.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetSharedStorageEntry.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetSharedStorageTracking.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetSharedStorageTracking.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetStorageBucketTracking.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageSetStorageBucketTracking.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageSharedStorageAccessed.ProtoEvent	method	missing		auto-generated
lib/proto/storage.go::method::StorageStorageBucketCreatedOrUpdated.ProtoEvent	method	missing		auto-generated
lib/proto/storage.go::method::StorageStorageBucketDeleted.ProtoEvent	method	missing		auto-generated
lib/proto/storage.go::method::StorageTrackCacheStorageForOrigin.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageTrackCacheStorageForOrigin.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageTrackCacheStorageForStorageKey.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageTrackCacheStorageForStorageKey.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageTrackIndexedDBForOrigin.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageTrackIndexedDBForOrigin.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageTrackIndexedDBForStorageKey.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageTrackIndexedDBForStorageKey.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageUntrackCacheStorageForOrigin.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageUntrackCacheStorageForOrigin.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageUntrackCacheStorageForStorageKey.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageUntrackCacheStorageForStorageKey.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageUntrackIndexedDBForOrigin.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageUntrackIndexedDBForOrigin.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::method::StorageUntrackIndexedDBForStorageKey.Call	method	missing		auto-generated
lib/proto/storage.go::method::StorageUntrackIndexedDBForStorageKey.ProtoReq	method	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingAggregatableDedupKey	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingAggregatableTriggerData	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingAggregatableValueDictEntry	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingAggregatableValueEntry	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingAggregationKeysEntry	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingEventReportWindows	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingEventTriggerData	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingFilterConfig	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingFilterDataEntry	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingFilterPair	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingSourceRegistered	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingSourceRegistration	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingTriggerRegistered	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingTriggerRegistration	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageAttributionReportingTriggerSpec	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageCacheStorageContentUpdated	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageCacheStorageListUpdated	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageClearCookies	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageClearDataForOrigin	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageClearDataForStorageKey	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageClearSharedStorageEntries	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageClearTrustTokens	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageClearTrustTokensResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageDeleteSharedStorageEntry	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageDeleteStorageBucket	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetCookies	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetCookiesResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetInterestGroupDetails	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetInterestGroupDetailsResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetRelatedWebsiteSets	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetRelatedWebsiteSetsResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetSharedStorageEntries	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetSharedStorageEntriesResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetSharedStorageMetadata	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetSharedStorageMetadataResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetStorageKeyForFrame	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetStorageKeyForFrameResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetTrustTokens	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetTrustTokensResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetUsageAndQuota	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageGetUsageAndQuotaResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageIndexedDBContentUpdated	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageIndexedDBListUpdated	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageInterestGroupAccessed	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageInterestGroupAuctionEventOccurred	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageInterestGroupAuctionNetworkRequestCreated	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageOverrideQuotaForOrigin	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageRelatedWebsiteSet	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageResetSharedStorageBudget	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageRunBounceTrackingMitigations	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageRunBounceTrackingMitigationsResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSendPendingAttributionReports	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSendPendingAttributionReportsResult	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSetAttributionReportingLocalTestingMode	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSetAttributionReportingTracking	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSetCookies	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSetInterestGroupAuctionTracking	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSetInterestGroupTracking	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSetSharedStorageEntry	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSetSharedStorageTracking	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSetStorageBucketTracking	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSharedStorageAccessParams	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSharedStorageAccessed	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSharedStorageEntry	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSharedStorageMetadata	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSharedStorageReportingMetadata	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageSharedStorageURLWithMetadata	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageStorageBucket	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageStorageBucketCreatedOrUpdated	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageStorageBucketDeleted	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageStorageBucketInfo	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageTrackCacheStorageForOrigin	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageTrackCacheStorageForStorageKey	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageTrackIndexedDBForOrigin	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageTrackIndexedDBForStorageKey	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageTrustTokens	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageUntrackCacheStorageForOrigin	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageUntrackCacheStorageForStorageKey	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageUntrackIndexedDBForOrigin	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageUntrackIndexedDBForStorageKey	struct	missing		auto-generated
lib/proto/storage.go::struct::StorageUsageForType	struct	missing		auto-generated
lib/proto/storage.go::type::StorageAttributionReportingAggregatableResult	type	missing		auto-generated
lib/proto/storage.go::type::StorageAttributionReportingEventLevelResult	type	missing		auto-generated
lib/proto/storage.go::type::StorageAttributionReportingSourceRegistrationResult	type	missing		auto-generated
lib/proto/storage.go::type::StorageAttributionReportingSourceRegistrationTimeConfig	type	missing		auto-generated
lib/proto/storage.go::type::StorageAttributionReportingSourceType	type	missing		auto-generated
lib/proto/storage.go::type::StorageAttributionReportingTriggerDataMatching	type	missing		auto-generated
lib/proto/storage.go::type::StorageInterestGroupAccessType	type	missing		auto-generated
lib/proto/storage.go::type::StorageInterestGroupAuctionEventType	type	missing		auto-generated
lib/proto/storage.go::type::StorageInterestGroupAuctionFetchType	type	missing		auto-generated
lib/proto/storage.go::type::StorageInterestGroupAuctionID	type	missing		auto-generated
lib/proto/storage.go::type::StorageSerializedStorageKey	type	missing		auto-generated
lib/proto/storage.go::type::StorageSharedStorageAccessType	type	missing		auto-generated
lib/proto/storage.go::type::StorageSignedInt64AsBase10	type	missing		auto-generated
lib/proto/storage.go::type::StorageStorageBucketsDurability	type	missing		auto-generated
lib/proto/storage.go::type::StorageStorageType	type	missing		auto-generated
lib/proto/storage.go::type::StorageUnsignedInt128AsBase16	type	missing		auto-generated
lib/proto/storage.go::type::StorageUnsignedInt64AsBase10	type	missing		auto-generated
lib/proto/system_info.go::const::SystemInfoImageTypeJpeg	const	missing		auto-generated
lib/proto/system_info.go::const::SystemInfoImageTypeUnknown	const	missing		auto-generated
lib/proto/system_info.go::const::SystemInfoImageTypeWebp	const	missing		auto-generated
lib/proto/system_info.go::const::SystemInfoSubsamplingFormatYuv420	const	missing		auto-generated
lib/proto/system_info.go::const::SystemInfoSubsamplingFormatYuv422	const	missing		auto-generated
lib/proto/system_info.go::const::SystemInfoSubsamplingFormatYuv444	const	missing		auto-generated
lib/proto/system_info.go::method::SystemInfoGetFeatureState.Call	method	missing		auto-generated
lib/proto/system_info.go::method::SystemInfoGetFeatureState.ProtoReq	method	missing		auto-generated
lib/proto/system_info.go::method::SystemInfoGetInfo.Call	method	missing		auto-generated
lib/proto/system_info.go::method::SystemInfoGetInfo.ProtoReq	method	missing		auto-generated
lib/proto/system_info.go::method::SystemInfoGetProcessInfo.Call	method	missing		auto-generated
lib/proto/system_info.go::method::SystemInfoGetProcessInfo.ProtoReq	method	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoGPUDevice	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoGPUInfo	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoGetFeatureState	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoGetFeatureStateResult	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoGetInfo	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoGetInfoResult	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoGetProcessInfo	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoGetProcessInfoResult	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoImageDecodeAcceleratorCapability	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoProcessInfo	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoSize	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoVideoDecodeAcceleratorCapability	struct	missing		auto-generated
lib/proto/system_info.go::struct::SystemInfoVideoEncodeAcceleratorCapability	struct	missing		auto-generated
lib/proto/system_info.go::type::SystemInfoImageType	type	missing		auto-generated
lib/proto/system_info.go::type::SystemInfoSubsamplingFormat	type	missing		auto-generated
lib/proto/target.go::const::TargetTargetInfoTypeBackgroundPage	const	missing		auto-generated
lib/proto/target.go::const::TargetTargetInfoTypeBrowser	const	missing		auto-generated
lib/proto/target.go::const::TargetTargetInfoTypeOther	const	missing		auto-generated
lib/proto/target.go::const::TargetTargetInfoTypePage	const	missing		auto-generated
lib/proto/target.go::const::TargetTargetInfoTypeServiceWorker	const	missing		auto-generated
lib/proto/target.go::const::TargetTargetInfoTypeSharedWorker	const	missing		auto-generated
lib/proto/target.go::method::TargetActivateTarget.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetActivateTarget.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetAttachToBrowserTarget.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetAttachToBrowserTarget.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetAttachToTarget.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetAttachToTarget.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetAttachedToTarget.ProtoEvent	method	missing		auto-generated
lib/proto/target.go::method::TargetAutoAttachRelated.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetAutoAttachRelated.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetCloseTarget.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetCloseTarget.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetCreateBrowserContext.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetCreateBrowserContext.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetCreateTarget.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetCreateTarget.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetDetachFromTarget.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetDetachFromTarget.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetDetachedFromTarget.ProtoEvent	method	missing		auto-generated
lib/proto/target.go::method::TargetDisposeBrowserContext.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetDisposeBrowserContext.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetExposeDevToolsProtocol.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetExposeDevToolsProtocol.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetGetBrowserContexts.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetGetBrowserContexts.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetGetTargetInfo.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetGetTargetInfo.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetGetTargets.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetGetTargets.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetReceivedMessageFromTarget.ProtoEvent	method	missing		auto-generated
lib/proto/target.go::method::TargetSendMessageToTarget.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetSendMessageToTarget.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetSetAutoAttach.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetSetAutoAttach.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetSetDiscoverTargets.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetSetDiscoverTargets.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetSetRemoteLocations.Call	method	missing		auto-generated
lib/proto/target.go::method::TargetSetRemoteLocations.ProtoReq	method	missing		auto-generated
lib/proto/target.go::method::TargetTargetCrashed.ProtoEvent	method	missing		auto-generated
lib/proto/target.go::method::TargetTargetCreated.ProtoEvent	method	missing		auto-generated
lib/proto/target.go::method::TargetTargetDestroyed.ProtoEvent	method	missing		auto-generated
lib/proto/target.go::method::TargetTargetInfoChanged.ProtoEvent	method	missing		auto-generated
lib/proto/target.go::struct::TargetActivateTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetAttachToBrowserTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetAttachToBrowserTargetResult	struct	missing		auto-generated
lib/proto/target.go::struct::TargetAttachToTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetAttachToTargetResult	struct	missing		auto-generated
lib/proto/target.go::struct::TargetAttachedToTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetAutoAttachRelated	struct	missing		auto-generated
lib/proto/target.go::struct::TargetCloseTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetCloseTargetResult	struct	missing		auto-generated
lib/proto/target.go::struct::TargetCreateBrowserContext	struct	missing		auto-generated
lib/proto/target.go::struct::TargetCreateBrowserContextResult	struct	missing		auto-generated
lib/proto/target.go::struct::TargetCreateTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetCreateTargetResult	struct	missing		auto-generated
lib/proto/target.go::struct::TargetDetachFromTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetDetachedFromTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetDisposeBrowserContext	struct	missing		auto-generated
lib/proto/target.go::struct::TargetExposeDevToolsProtocol	struct	missing		auto-generated
lib/proto/target.go::struct::TargetFilterEntry	struct	missing		auto-generated
lib/proto/target.go::struct::TargetGetBrowserContexts	struct	missing		auto-generated
lib/proto/target.go::struct::TargetGetBrowserContextsResult	struct	missing		auto-generated
lib/proto/target.go::struct::TargetGetTargetInfo	struct	missing		auto-generated
lib/proto/target.go::struct::TargetGetTargetInfoResult	struct	missing		auto-generated
lib/proto/target.go::struct::TargetGetTargets	struct	missing		auto-generated
lib/proto/target.go::struct::TargetGetTargetsResult	struct	missing		auto-generated
lib/proto/target.go::struct::TargetReceivedMessageFromTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetRemoteLocation	struct	missing		auto-generated
lib/proto/target.go::struct::TargetSendMessageToTarget	struct	missing		auto-generated
lib/proto/target.go::struct::TargetSetAutoAttach	struct	missing		auto-generated
lib/proto/target.go::struct::TargetSetDiscoverTargets	struct	missing		auto-generated
lib/proto/target.go::struct::TargetSetRemoteLocations	struct	missing		auto-generated
lib/proto/target.go::struct::TargetTargetCrashed	struct	missing		auto-generated
lib/proto/target.go::struct::TargetTargetCreated	struct	missing		auto-generated
lib/proto/target.go::struct::TargetTargetDestroyed	struct	missing		auto-generated
lib/proto/target.go::struct::TargetTargetInfo	struct	missing		auto-generated
lib/proto/target.go::struct::TargetTargetInfoChanged	struct	missing		auto-generated
lib/proto/target.go::type::TargetSessionID	type	missing		auto-generated
lib/proto/target.go::type::TargetTargetFilter	type	missing		auto-generated
lib/proto/target.go::type::TargetTargetID	type	missing		auto-generated
lib/proto/target.go::type::TargetTargetInfoType	type	missing		auto-generated
lib/proto/tethering.go::method::TetheringAccepted.ProtoEvent	method	missing		auto-generated
lib/proto/tethering.go::method::TetheringBind.Call	method	missing		auto-generated
lib/proto/tethering.go::method::TetheringBind.ProtoReq	method	missing		auto-generated
lib/proto/tethering.go::method::TetheringUnbind.Call	method	missing		auto-generated
lib/proto/tethering.go::method::TetheringUnbind.ProtoReq	method	missing		auto-generated
lib/proto/tethering.go::struct::TetheringAccepted	struct	missing		auto-generated
lib/proto/tethering.go::struct::TetheringBind	struct	missing		auto-generated
lib/proto/tethering.go::struct::TetheringUnbind	struct	missing		auto-generated
lib/proto/tracing.go::const::TracingMemoryDumpLevelOfDetailBackground	const	missing		auto-generated
lib/proto/tracing.go::const::TracingMemoryDumpLevelOfDetailDetailed	const	missing		auto-generated
lib/proto/tracing.go::const::TracingMemoryDumpLevelOfDetailLight	const	missing		auto-generated
lib/proto/tracing.go::const::TracingStartTransferModeReportEvents	const	missing		auto-generated
lib/proto/tracing.go::const::TracingStartTransferModeReturnAsStream	const	missing		auto-generated
lib/proto/tracing.go::const::TracingStreamCompressionGzip	const	missing		auto-generated
lib/proto/tracing.go::const::TracingStreamCompressionNone	const	missing		auto-generated
lib/proto/tracing.go::const::TracingStreamFormatJSON	const	missing		auto-generated
lib/proto/tracing.go::const::TracingStreamFormatProto	const	missing		auto-generated
lib/proto/tracing.go::const::TracingTraceConfigRecordModeEchoToConsole	const	missing		auto-generated
lib/proto/tracing.go::const::TracingTraceConfigRecordModeRecordAsMuchAsPossible	const	missing		auto-generated
lib/proto/tracing.go::const::TracingTraceConfigRecordModeRecordContinuously	const	missing		auto-generated
lib/proto/tracing.go::const::TracingTraceConfigRecordModeRecordUntilFull	const	missing		auto-generated
lib/proto/tracing.go::const::TracingTracingBackendAuto	const	missing		auto-generated
lib/proto/tracing.go::const::TracingTracingBackendChrome	const	missing		auto-generated
lib/proto/tracing.go::const::TracingTracingBackendSystem	const	missing		auto-generated
lib/proto/tracing.go::method::TracingBufferUsage.ProtoEvent	method	missing		auto-generated
lib/proto/tracing.go::method::TracingDataCollected.ProtoEvent	method	missing		auto-generated
lib/proto/tracing.go::method::TracingEnd.Call	method	missing		auto-generated
lib/proto/tracing.go::method::TracingEnd.ProtoReq	method	missing		auto-generated
lib/proto/tracing.go::method::TracingGetCategories.Call	method	missing		auto-generated
lib/proto/tracing.go::method::TracingGetCategories.ProtoReq	method	missing		auto-generated
lib/proto/tracing.go::method::TracingRecordClockSyncMarker.Call	method	missing		auto-generated
lib/proto/tracing.go::method::TracingRecordClockSyncMarker.ProtoReq	method	missing		auto-generated
lib/proto/tracing.go::method::TracingRequestMemoryDump.Call	method	missing		auto-generated
lib/proto/tracing.go::method::TracingRequestMemoryDump.ProtoReq	method	missing		auto-generated
lib/proto/tracing.go::method::TracingStart.Call	method	missing		auto-generated
lib/proto/tracing.go::method::TracingStart.ProtoReq	method	missing		auto-generated
lib/proto/tracing.go::method::TracingTracingComplete.ProtoEvent	method	missing		auto-generated
lib/proto/tracing.go::struct::TracingBufferUsage	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingDataCollected	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingEnd	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingGetCategories	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingGetCategoriesResult	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingRecordClockSyncMarker	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingRequestMemoryDump	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingRequestMemoryDumpResult	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingStart	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingTraceConfig	struct	missing		auto-generated
lib/proto/tracing.go::struct::TracingTracingComplete	struct	missing		auto-generated
lib/proto/tracing.go::type::TracingMemoryDumpConfig	type	missing		auto-generated
lib/proto/tracing.go::type::TracingMemoryDumpLevelOfDetail	type	missing		auto-generated
lib/proto/tracing.go::type::TracingStartTransferMode	type	missing		auto-generated
lib/proto/tracing.go::type::TracingStreamCompression	type	missing		auto-generated
lib/proto/tracing.go::type::TracingStreamFormat	type	missing		auto-generated
lib/proto/tracing.go::type::TracingTraceConfigRecordMode	type	missing		auto-generated
lib/proto/tracing.go::type::TracingTracingBackend	type	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioAutomationRateARate	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioAutomationRateKRate	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioChannelCountModeClampedMax	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioChannelCountModeExplicit	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioChannelCountModeMax	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioChannelInterpretationDiscrete	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioChannelInterpretationSpeakers	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioContextStateClosed	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioContextStateRunning	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioContextStateSuspended	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioContextTypeOffline	const	missing		auto-generated
lib/proto/web_audio.go::const::WebAudioContextTypeRealtime	const	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioAudioListenerCreated.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioAudioListenerWillBeDestroyed.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioAudioNodeCreated.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioAudioNodeWillBeDestroyed.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioAudioParamCreated.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioAudioParamWillBeDestroyed.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioContextChanged.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioContextCreated.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioContextWillBeDestroyed.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioDisable.Call	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioDisable.ProtoReq	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioEnable.Call	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioEnable.ProtoReq	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioGetRealtimeData.Call	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioGetRealtimeData.ProtoReq	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioNodeParamConnected.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioNodeParamDisconnected.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioNodesConnected.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::method::WebAudioNodesDisconnected.ProtoEvent	method	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioAudioListener	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioAudioListenerCreated	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioAudioListenerWillBeDestroyed	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioAudioNode	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioAudioNodeCreated	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioAudioNodeWillBeDestroyed	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioAudioParam	struct	missing		auto-generated
lib/proto/web_audio.go::struct::WebAudioAudioParamCreated	struct	missing		auto-generated
